파일,S2 판매채널,플랫폼,정산서_원본행번호,정산서원본_source_row,정산서_콘텐츠명,이전_정제키,이전_S2상태,이전_S2_ID,이전_S2콘텐츠명,이전_검토필요,신규_정제키,신규_S2상태,신규_S2_ID,신규_S2콘텐츠명,신규_검토필요,_merge
2026-02__판무림__SSOT.xlsx,판무림,판무림,1870,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1871,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1872,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1873,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1874,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1875,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1876,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1877,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1878,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1879,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1880,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1881,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1882,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1883,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1884,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1885,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1886,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,1887,,야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,870096,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,2744,,조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,890389,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__판무림__SSOT.xlsx,판무림,판무림,2745,,조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,890389,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4109,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4110,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4111,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4112,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4113,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4114,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4115,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4116,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4117,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4118,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4119,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4120,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4121,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4122,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4123,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4124,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4125,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4126,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4127,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4128,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4129,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4130,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4131,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4132,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4133,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4134,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4135,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4136,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4137,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4138,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4139,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4140,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4141,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4142,,[연재] 야한 규칙으로 다 따먹음,야한규칙으로다따먹음,no_match,,,Y,야한규칙으로다따먹음,matched,868970,0_야한규칙으로 다 따먹음_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4143,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4144,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4145,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4146,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4147,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4148,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4149,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4150,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4151,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4152,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4153,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4154,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4155,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4156,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4157,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4158,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4159,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4160,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4161,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4162,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4163,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4164,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4165,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4166,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4167,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4168,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4169,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4170,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4171,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4172,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4173,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4174,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4175,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4176,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4177,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4178,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4179,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4180,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4181,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4182,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4183,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4184,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4185,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4186,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4187,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4188,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4189,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4190,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4191,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4192,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4193,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4194,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4195,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4196,,[연재] 조금은 야한 우리 회사,조금은야한우리회사,no_match,,,Y,조금은야한우리회사,matched,889219,0_조금은 야한 우리 회사_파워레인젖_일반,N,both
2026-02__한아름(P000003716)__SSOT.xlsx,한아름(P000003716),한아름,4197,,[연재] 혜정이의 야한 이야기,혜정이의야한이야기,no_match,,,Y,혜정이의야한이야기,matched,846391,0_혜정이의 야한 이야기_파워레인젖_일반,N,both
