channel,key,rows,raw_examples,files,bucket,s2_channels,s2_title_examples
네이버_연재,마왕이나노머신을숨김,1,마왕이 나노머신을 숨김 [독점],1,s2_exists_other_channel_only,"리디북스(이벤트), 모픽(mofic), 미스터블루(소설), 카카오페이지(선투자), 카카오페이지(창작지원금)",[카카오]마왕이 나노머신을 숨김 단행본
네이버_연재,무림누나능욕게임,1,무림누나 능욕게임,1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), Yes24(웹툰), 교보문고(소설), 교보문고(웹툰), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 국내 유통-카카오 이모티콘, 국립장애인도서관",무림누나 능욕게임
네이버_연재,보스몹이너무강함,1,보스 몹이 너무 강함,1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), Yes24(웹툰), 교보문고(소설), 교보문고(웹툰), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 국내 유통-카카오 이모티콘, 국립장애인도서관",보스 몹이 너무 강함
네이버_연재,삼국지이신창성,1,삼국지 이신 창성,1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), Yes24(웹툰), 교보문고(소설), 교보문고(웹툰), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 국내 유통-카카오 이모티콘, 국립장애인도서관",삼국지 이신창성
네이버_연재,슈퍼스타누구도막을수없어,1,"슈퍼스타, 누구도 막을 수 없어!!!!!!",1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)","슈퍼스타, 누구도 막을 수 없어!!!!!!"
네이버_연재,아빠의게임,1,아빠의 게임,1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)",아빠의 게임
네이버_연재,아포칼립스의유일한플레이어,1,아포칼립스의 유일한 플레이어,1,s2_exists_other_channel_only,카카오페이지(소설),아포칼립스의 유일한 플레이어
네이버_연재,어서와마왕은처음이지,1,"어서 와, 마왕은 처음이지? [독점]",1,s2_exists_other_channel_only,"교보문고(소설), 네이버_장르, 리디북스(소설), 모픽(mofic), 알라딘(소설)(1068659313), 카카오페이지(소설), 토스(소설), 판무림, 한아름(P000003716)","어서 와, 마왕은 처음이지?"
네이버_연재,용사는조용히살고싶다,1,용사는 조용히 살고 싶다 [독점],1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 교보문고(톡소다), 네이버_장르, 네이버_장르(광고수익), 노벨피아 (소설), 리디북스(이벤트), 모픽(mofic), 무툰(소설 서비스), 문피아(후원금 정산), 미소설, 미스터블루(소설)",용사는 조용히 살고 싶다
네이버_연재,웰컴투메모리,1,웰컴 투 메모리,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 교보문고(톡소다), 구글(소설), 네이버_장르, 네이버_장르(광고수익), 리디북스(소설), 리디북스(이벤트), 모픽(mofic), 무툰(소설 서비스), 문피아(후원금 정산), 미소설",웰컴 투 메모리
네이버_연재,음공천하,1,음공천하,1,s2_exists_other_channel_only,"리디북스(이벤트), 모픽(mofic), 카카오페이지(선투자), 카카오페이지(창작지원금)",[카카오]음공천하 단행본
네이버_연재,이세계영주생활,1,이세계 영주 생활,1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), Yes24(웹툰), 교보문고(소설), 교보문고(웹툰), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 구루컴퍼니(숏툰), 국내 유통-카카오 이모티콘",이세계 영주 생활
네이버_연재,이악당은이제제겁니다,1,이 악당은 이제 제 겁니다 [독점],1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), 교보문고(소설), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 네이버_일반, 네이버_장르, 누온, 리디북스(소설)",이 악당은 이제 제 겁니다[단행본]
네이버_연재,인더프라이빗룸,1,인 더 프라이빗 룸 [BL],1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 구글(소설), 로망띠끄, 리디북스(소설), 봄툰 (B2C App), 봄툰 (B2C Web), 북큐브(소설), 알라딘(소설)(1068659313), 원스토어(소설)",[봄툰] 인 더 프라이빗 룸(In the private room) | 인 더 프라이빗 룸(In The Private Room) 세트 (외전 포함) | 인 더 프라이빗 룸(In The Private Room) 외전1 | 인 더 프라이빗 룸(In The Private Room) 외전2
네이버_연재,전직랭커는템빨로레벨업,1,전직 랭커는 템빨로 레벨 업!,1,s2_exists_other_channel_only,"리디북스(이벤트), 모픽(mofic), 카카오페이지(선투자), 카카오페이지(창작지원금), 토스(소설)",(카카오)전직 랭커는 템빨로 레벨 업!
네이버_연재,코드네임사신,1,코드네임 사신,1,s2_exists_other_channel_only,"Yes24(서점), 네이버_장르, 네이버_장르(광고수익), 모픽(mofic), 미스터블루(소설), 스낵북(알에스), 카카오페이지(소설), 한아름(P000003716)",코드네임 사신
네이버_연재,하이퍼서퍼벤젠스,1,하이퍼 서퍼 벤젠스,1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), Yes24(웹툰), 교보문고(소설), 교보문고(웹툰), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 구루컴퍼니(숏툰), 국내 유통-카카오 이모티콘",하이퍼 서퍼 벤젠스
네이버_연재,학원폭력물의회귀특전자,1,학원 폭력물의 회귀 특전자,1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), Yes24(웹툰), 교보문고(소설), 교보문고(웹툰), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 국내 유통-카카오 이모티콘, 국립장애인도서관",학원 폭력물의 회귀 특전자
네이버_연재,핵무기도만들어드릴까요,1,핵무기도 만들어 드릴까요?,1,s2_exists_other_channel_only,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?
네이버_연재,혜정이의야한이야기,1,혜정이의 야한 이야기,1,s2_exists_other_channel_only,원스토어(소설),혜정이의 야한 이야기
네이버_연재,회사에서자위하면생기는일,1,회사에서 자위하면 생기는 일,1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), Yes24(웹툰), 교보문고(소설), 교보문고(웹툰), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 국내 유통-카카오 이모티콘, 국립장애인도서관",회사에서 자위하면 생기는 일
네이버_장르,골때리는엄마들,1,골 때리는 엄마들 [단행본],1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 구글(소설), 네이버_장르(광고수익), 리디북스(소설), 리디북스(이벤트), 무툰(소설 서비스), 블라이스 셀렉트, 알라딘(소설)(1068659313), 원스토어(소설)",골 때리는 엄마들
네이버_장르,마법배운재벌집늦둥이,1,마법 배운 재벌집 늦둥이 [단행본],1,s2_exists_other_channel_only,"네이버_연재, 네이버_연재(광고수익), 노벨피아 (소설), 리디북스(소설), 모픽(mofic), 무툰(소설 서비스), 미소설, 미스터블루(소설), 북큐브(소설), 북팔(소설), 블라이스_인앱결제, 에이블리(소설)",마법 배운 재벌집 늦둥이
네이버_장르,마왕이나노머신을숨김,1,마왕이 나노머신을 숨김 [단행본],1,s2_exists_other_channel_only,"리디북스(이벤트), 모픽(mofic), 미스터블루(소설), 카카오페이지(선투자), 카카오페이지(창작지원금)",[카카오]마왕이 나노머신을 숨김 단행본
네이버_장르,말년에이계라니,1,말년에 이계라니,1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), Yes24(웹툰), 교보문고(소설), 교보문고(웹툰), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 국내 유통-카카오 이모티콘, 국립장애인도서관",말년에 이계라니
네이버_장르,몸으로우는소쩍새,1,몸으로 우는 소쩍새 [단행본],1,s2_exists_other_channel_only,리디북스(소설),몸으로 우는 소쩍새
네이버_장르,미생법사,1,미생법사 [단행본],1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), Yes24(웹툰), 교보문고(소설), 교보문고(웹툰), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 국내 유통-카카오 이모티콘, 국립장애인도서관",미생법사
네이버_장르,보스몹이너무강함,1,보스 몹이 너무 강함 [단행본],1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), Yes24(웹툰), 교보문고(소설), 교보문고(웹툰), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 국내 유통-카카오 이모티콘, 국립장애인도서관",보스 몹이 너무 강함
네이버_장르,슈퍼스타누구도막을수없어,1,"슈퍼스타, 누구도 막을 수 없어!!!!!! [단행본]",1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)","슈퍼스타, 누구도 막을 수 없어!!!!!!"
네이버_장르,아포칼립스의유일한플레이어,1,아포칼립스의 유일한 플레이어 [단행본],1,s2_exists_other_channel_only,카카오페이지(소설),아포칼립스의 유일한 플레이어
네이버_장르,어웨이큰분노의학살자,1,어웨이큰 - 분노의 학살자 [단행본],1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), Yes24(웹툰), 교보문고(소설), 교보문고(웹툰), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 국내 유통-카카오 이모티콘, 국립장애인도서관",어웨이큰 - 분노의 학살자
네이버_장르,인더프라이빗룸,1,인 더 프라이빗 룸 [BL][단행본],1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 구글(소설), 로망띠끄, 리디북스(소설), 봄툰 (B2C App), 봄툰 (B2C Web), 북큐브(소설), 알라딘(소설)(1068659313), 원스토어(소설)",[봄툰] 인 더 프라이빗 룸(In the private room) | 인 더 프라이빗 룸(In The Private Room) 세트 (외전 포함) | 인 더 프라이빗 룸(In The Private Room) 외전1 | 인 더 프라이빗 룸(In The Private Room) 외전2
네이버_장르,재벌가차남은먼치킨,1,재벌가 차남은 먼치킨 [단행본],1,s2_exists_other_channel_only,"EDITIO, OPMS, Yes24(서점), Yes24(시프트북스), Yes24(웹툰), 교보문고(소설), 교보문고(웹툰), 교보문고(톡소다), 구글(소설), 구루컴퍼니, 국내 유통-카카오 이모티콘, 국립장애인도서관",재벌가 차남은 먼치킨
네이버_장르,전생에천마였던드래곤,1,전생에 천마였던 드래곤 [단행본],1,s2_exists_other_channel_only,"교보문고(소설), 네이버_연재, 네이버_연재(광고수익), 네이버_장르(광고수익), 노벨피아 (소설), 리디북스(이벤트), 문피아(후원금 정산), 미소설, 미스터블루(소설), 북큐브(소설), 블라이스_일반결제, 스낵북(알에스)",전생에 천마였던 드래곤
네이버_장르,전직랭커는템빨로레벨업,1,전직 랭커는 템빨로 레벨 업! [단행본],1,s2_exists_other_channel_only,"리디북스(이벤트), 모픽(mofic), 카카오페이지(선투자), 카카오페이지(창작지원금), 토스(소설)",(카카오)전직 랭커는 템빨로 레벨 업!
네이버_장르,핵무기도만들어드릴까요,1,핵무기도 만들어 드릴까요? [단행본],1,s2_exists_other_channel_only,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?
노벨피아 (소설),마왕군전입을명받았습니다,9,마왕군 전입을 명 받았습니다,1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)",마왕군 전입을 명 받았습니다
노벨피아 (소설),어서와마왕은처음이지,1,"어서 와, 마왕은 처음이지?",1,s2_exists_other_channel_only,"교보문고(소설), 네이버_장르, 리디북스(소설), 모픽(mofic), 알라딘(소설)(1068659313), 카카오페이지(소설), 토스(소설), 판무림, 한아름(P000003716)","어서 와, 마왕은 처음이지?"
로망띠끄,이름을세번부를때까지,1,이름을 세 번 부를 때까지,1,s2_exists_other_channel_only,"교보문고(소설), 네이버_연재, 북팔(소설), 블라이스_일반결제, 에이블리(소설), 원스토어(소설), 조아라(소설)",[연재] 이름을 세 번 부를 때까지
리디북스(소설),sss급괴물사냥꾼,12,SSS급 괴물 사냥꾼 1화 | SSS급 괴물 사냥꾼 2화 | SSS급 괴물 사냥꾼 3화 | SSS급 괴물 사냥꾼 4화 | SSS급 괴물 사냥꾼 5화,1,s2_exists_other_channel_only,"카카오페이지(선투자), 카카오페이지(창작지원금)",SSS급 괴물 사냥꾼
리디북스(소설),나홀로마법사,200,나 홀로 마법사 27화 | 나 홀로 마법사 28화 | 나 홀로 마법사 29화 | 나 홀로 마법사 30화 | 나 홀로 마법사 31화,1,s2_exists_other_channel_only,"알라딘(소설)(1068659313), 카카오페이지(선투자)",나 홀로 마법사
리디북스(소설),마왕군전입을명받았습니다,12,[e북]마왕군 전입을 명 받았습니다 2권 | [e북]마왕군 전입을 명 받았습니다 3권 | [e북]마왕군 전입을 명 받았습니다 4권 | [e북]마왕군 전입을 명 받았습니다 5권 | [e북]마왕군 전입을 명 받았습니다 6권,1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)",마왕군 전입을 명 받았습니다
리디북스(소설),마왕이나노머신을숨김,1,[e북]마왕이 나노머신을 숨김 1권,1,s2_exists_other_channel_only,"리디북스(이벤트), 모픽(mofic), 미스터블루(소설), 카카오페이지(선투자), 카카오페이지(창작지원금)",[카카오]마왕이 나노머신을 숨김 단행본
리디북스(소설),슈퍼스타누구도막을수없어,1,"[e북]슈퍼스타, 누구도 막을 수 없어!!! 1권",1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)","슈퍼스타, 누구도 막을 수 없어!!!!!!"
리디북스(소설),아포칼립스의유일한플레이어,89,[e북]아포칼립스의 유일한 플레이어 4권 | [e북]아포칼립스의 유일한 플레이어 2권 | [e북]아포칼립스의 유일한 플레이어 3권 | [e북]아포칼립스의 유일한 플레이어 5권 (완결) | 아포칼립스의 유일한 플레이어 26화,1,s2_exists_other_channel_only,카카오페이지(소설),아포칼립스의 유일한 플레이어
리디북스(소설),용사는조용히살고싶다,1,[e북]용사는 조용히 살고 싶다 1권,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 교보문고(톡소다), 네이버_장르, 네이버_장르(광고수익), 노벨피아 (소설), 리디북스(이벤트), 모픽(mofic), 무툰(소설 서비스), 문피아(후원금 정산), 미소설, 미스터블루(소설)",용사는 조용히 살고 싶다
리디북스(소설),유산받아레벨업,6,유산 받아 레벨 업! 2화 | 유산 받아 레벨 업! 3화 | 유산 받아 레벨 업! 4화 | 유산 받아 레벨 업! 5화 | 유산 받아 레벨 업! 6화,1,s2_exists_other_channel_only,"네이버_연재, 네이버_연재(광고수익), 모픽(mofic), 무툰(소설 서비스), 미소설, 북큐브(소설), 웹소설 하이북, 토스(소설), 피플앤스토리 (P2P 웹소설 서비스)",유산 받아 레벨 업!
리디북스(소설),이름을세번부를때까지,1,[e북]이름을 세 번 부를 때까지,1,s2_exists_other_channel_only,"교보문고(소설), 네이버_연재, 북팔(소설), 블라이스_일반결제, 에이블리(소설), 원스토어(소설), 조아라(소설)",[연재] 이름을 세 번 부를 때까지
리디북스(소설),전생에천마였던드래곤,1,[e북]전생에 천마였던 드래곤 1권,1,s2_exists_other_channel_only,"교보문고(소설), 네이버_연재, 네이버_연재(광고수익), 네이버_장르(광고수익), 노벨피아 (소설), 리디북스(이벤트), 문피아(후원금 정산), 미소설, 미스터블루(소설), 북큐브(소설), 블라이스_일반결제, 스낵북(알에스)",전생에 천마였던 드래곤
리디북스(소설),전직랭커는템빨로레벨업,5,전직 랭커는 템빨로 레벨 업! 1화 | 전직 랭커는 템빨로 레벨 업! 2화 | 전직 랭커는 템빨로 레벨 업! 3화 | 전직 랭커는 템빨로 레벨 업! 4화 | [e북]전직 랭커는 템빨로 레벨 업! 1권,1,s2_exists_other_channel_only,"리디북스(이벤트), 모픽(mofic), 카카오페이지(선투자), 카카오페이지(창작지원금), 토스(소설)",(카카오)전직 랭커는 템빨로 레벨 업!
리디북스(소설),코드네임사신,113,코드네임 사신 38화 | 코드네임 사신 39화 | 코드네임 사신 40화 | 코드네임 사신 41화 | 코드네임 사신 42화,1,s2_exists_other_channel_only,"Yes24(서점), 네이버_장르, 네이버_장르(광고수익), 모픽(mofic), 미스터블루(소설), 스낵북(알에스), 카카오페이지(소설), 한아름(P000003716)",코드네임 사신
리디북스(소설),핵무기도만들어드릴까요,133,[e북]핵무기도 만들어 드릴까요? 7권 | [e북]핵무기도 만들어 드릴까요? 8권 | [e북]핵무기도 만들어 드릴까요? 9권 | [e북]핵무기도 만들어 드릴까요? 10권 | [e북]핵무기도 만들어 드릴까요? 11권,1,s2_exists_other_channel_only,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?
모픽(mofic),sss급괴물사냥꾼,1,SSS급 괴물 사냥꾼,1,s2_exists_other_channel_only,"카카오페이지(선투자), 카카오페이지(창작지원금)",SSS급 괴물 사냥꾼
모픽(mofic),나홀로마법사,1,나 홀로 마법사,1,s2_exists_other_channel_only,"알라딘(소설)(1068659313), 카카오페이지(선투자)",나 홀로 마법사
모픽(mofic),리턴오브로드,1,리턴 오브 로드,1,s2_exists_other_channel_only,"카카오페이지(소설), 카카오페이지(창작지원금)",리턴 오브 로드
모픽(mofic),마왕군전입을명받았습니다,1,마왕군 전입을 명 받았습니다,1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)",마왕군 전입을 명 받았습니다
모픽(mofic),마왕으로산다,1,마왕으로 산다,1,s2_exists_other_channel_only,"Yes24(서점), 구글(소설), 네이버_연재, 네이버_연재(광고수익), 네이버_장르, 리디북스(소설), 무툰(소설 서비스), 블라이스_일반결제, 조아라(소설), 카카오페이지(소설)",마왕으로 산다
모픽(mofic),만렙요원재벌이되다,1,만렙요원 : 재벌이 되다,1,s2_exists_other_channel_only,"구글(소설), 네이버_연재, 네이버_연재(광고수익), 네이버_장르, 네이버_장르(광고수익), 리디북스(소설), 무툰(소설 서비스), 문피아, 미소설, 미스터블루(소설), 북큐브(소설), 북팔(소설)",만렙요원 : 재벌이 되다
모픽(mofic),슈퍼스타누구도막을수없어,1,"슈퍼스타, 누구도 막을 수 없어!!!!!!",1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)","슈퍼스타, 누구도 막을 수 없어!!!!!!"
모픽(mofic),아빠의게임,1,아빠의 게임,1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)",아빠의 게임
모픽(mofic),아포칼립스의유일한플레이어,1,아포칼립스의 유일한 플레이어,1,s2_exists_other_channel_only,카카오페이지(소설),아포칼립스의 유일한 플레이어
모픽(mofic),연기를너무잘함,1,연기를 너무 잘함,1,s2_exists_other_channel_only,"네이버_연재, 네이버_연재(광고수익), 리디북스(소설), 문피아, 미소설, 미스터블루(소설), 북큐브(소설), 북팔(소설), 스낵북(알에스), 원스토어(소설), 웹소설 하이북, 유페이퍼",연기를 너무 잘함
모픽(mofic),인간자체가강함,1,인간 자체가 강함,1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)",인간 자체가 강함
모픽(mofic),전생에천마였던드래곤,1,전생에 천마였던 드래곤,1,s2_exists_other_channel_only,"교보문고(소설), 네이버_연재, 네이버_연재(광고수익), 네이버_장르(광고수익), 노벨피아 (소설), 리디북스(이벤트), 문피아(후원금 정산), 미소설, 미스터블루(소설), 북큐브(소설), 블라이스_일반결제, 스낵북(알에스)",전생에 천마였던 드래곤
모픽(mofic),핵무기도만들어드릴까요,1,핵무기도 만들어 드릴까요?,1,s2_exists_other_channel_only,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?
무툰(소설 서비스),검무흔,1,검무흔(개정판. 무삭제본),1,s2_exists_other_channel_only,"구글(소설), 미소설, 미스터블루(소설), 스토린랩(원스토어), 웹소설 하이북",[연재] 검무흔(개정판. 무삭제본)
무툰(소설 서비스),검정대륙행,1,검정대륙행,1,s2_exists_other_channel_only,"리디북스(소설), 미스터블루(소설), 북큐브(소설), 스토린랩(원스토어), 에피루스 이북클럽(B2C), 원스토어(소설), 웹소설 하이북, 카카오페이지(소설), 판무림, 한아름(P000003716)",검정대륙행
무툰(소설 서비스),내가알던게임이아니다,1,내가 알던 게임이 아니다,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 교보문고(톡소다), 구글(소설), 네이버_연재(광고수익), 리디북스(소설), 리디북스(이벤트), 미스터블루(소설), 북큐브(소설), 블라이스 셀렉트, 블라이스_인앱결제, 스낵북(알에스)",내가 알던 게임이 아니다
무툰(소설 서비스),십왕책,1,십왕책(개정판),1,s2_exists_other_channel_only,"구글(소설), 미소설, 웹소설 하이북",[연재]십왕책(개정판)
무툰(소설 서비스),음공천하,1,음공천하,1,s2_exists_other_channel_only,"리디북스(이벤트), 모픽(mofic), 카카오페이지(선투자), 카카오페이지(창작지원금)",[카카오]음공천하 단행본
무툰(소설 서비스),재벌집망나니대독자,1,재벌집 망나니 7대 독자,1,s2_exists_other_channel_only,"교보문고(소설), 네이버_연재, 리디북스(소설), 문피아, 북큐브(소설), 북팔(소설), 조아라(소설), 카카오페이지(소설), 카카오페이지(창작지원금)",재벌집 망나니 7대 독자
무툰(소설 서비스),절망하고복종하라,1,절망하고 복종하라,1,s2_exists_other_channel_only,"미소설, 밀리의 서재, 북큐브(소설), 블라이스_인앱결제, 블라이스_일반결제, 스낵북(알에스), 알라딘(소설)(1068659313), 에피루스 이북클럽(B2C), 원스토어(소설), 웹소설 하이북, 윌라(전자책), 판무림",절망하고 복종하라
무툰(소설 서비스),코드네임사신,2,코드네임 사신 | 코드네임 사신 [단행본],1,s2_exists_other_channel_only,"Yes24(서점), 네이버_장르, 네이버_장르(광고수익), 모픽(mofic), 미스터블루(소설), 스낵북(알에스), 카카오페이지(소설), 한아름(P000003716)",코드네임 사신
무툰(소설 서비스),코인게이트를열었다,1,코인 게이트를 열었다,1,s2_exists_other_channel_only,"교보문고(소설), 미소설, 미스터블루(소설), 윌라(전자책), 판무림",코인게이트를열었다
무툰(소설 서비스),핵무기도만들어드릴까요,2,핵무기도 만들어 드릴까요? | 핵무기도 만들어 드릴까요? [단행본],1,s2_exists_other_channel_only,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?
무툰(소설 서비스),혜정이의야한이야기,1,혜정이의 야한 이야기,1,s2_exists_other_channel_only,원스토어(소설),혜정이의 야한 이야기
문피아,던전에서성자性者가하는일,1,던전에서 성자性者가 하는 일,1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 교보문고(톡소다), 구글(소설), 네이버_연재, 네이버_연재(광고수익), 네이버_장르, 네이버_장르(광고수익), 리디북스(소설), 리디북스(이벤트), 무툰(소설 서비스), 문피아(후원금 정산)",던전에서 성자性者가 하는 일
문피아,마왕군전입을명받았습니다,1,마왕군 전입을 명 받았습니다 [D],1,s2_exists_other_channel_only,"윌라(오디오북), 카카오페이지(소설)",마왕군 전입을 명 받았습니다
문피아,코드네임사신,1,코드네임 사신,1,s2_exists_other_channel_only,"Yes24(서점), 네이버_장르, 네이버_장르(광고수익), 모픽(mofic), 미스터블루(소설), 스낵북(알에스), 카카오페이지(소설), 한아름(P000003716)",코드네임 사신
미소설,마왕으로산다,1,마왕으로 산다,1,s2_exists_other_channel_only,"Yes24(서점), 구글(소설), 네이버_연재, 네이버_연재(광고수익), 네이버_장르, 리디북스(소설), 무툰(소설 서비스), 블라이스_일반결제, 조아라(소설), 카카오페이지(소설)",마왕으로 산다
미소설,중력술사아스께끼맨,1,중력술사 아스께끼맨,1,s2_exists_other_channel_only,"무툰(소설 서비스), 미스터블루(소설), 밀리의 서재, 북큐브(소설), 스낵북(알에스), 원스토어(소설), 웹소설 하이북",중력술사 아스께끼맨
미소설,코드네임사신,1,코드네임 사신,1,s2_exists_other_channel_only,"Yes24(서점), 네이버_장르, 네이버_장르(광고수익), 모픽(mofic), 미스터블루(소설), 스낵북(알에스), 카카오페이지(소설), 한아름(P000003716)",코드네임 사신
미소설,핵무기도만들어드릴까요,1,핵무기도 만들어 드릴까요?,1,s2_exists_other_channel_only,"문피아, 카카오페이지(선투자)",핵무기도 만들어 드릴까요?
미스터블루(소설),ntr당한암컷용사는존예왕비가되었다,1,NTR당한 암컷용사는 존예왕비가 되었다,1,s2_exists_other_channel_only,"교보문고(소설), 네이버_연재, 미소설, 블라이스_일반결제, 한아름(P000003716)",NTR당한 암컷용사는 존예왕비가 되었다
미스터블루(소설),골때리는엄마들,2,골 때리는 엄마들 | 골 때리는 엄마들 [단행본],1,s2_exists_other_channel_only,"Yes24(서점), 교보문고(소설), 구글(소설), 네이버_장르(광고수익), 리디북스(소설), 리디북스(이벤트), 무툰(소설 서비스), 블라이스 셀렉트, 알라딘(소설)(1068659313), 원스토어(소설)",골 때리는 엄마들
미스터블루(소설),나이츠,1,나이츠 (Nights) [단행본],1,s2_exists_other_channel_only,북큐브(소설),나이츠 (nights)
미스터블루(소설),몽유강호,1,몽유강호 [단행본],1,s2_exists_other_channel_only,"구글(소설), 네이버_장르, 무툰(소설 서비스), 웹소설 하이북, 판무림, 한아름(P000003716)",몽유강호
미스터블루(소설),벽력무진,1,벽력무진(霹靂無盡) [단행본],1,s2_exists_other_channel_only,"구글(소설), 네이버_장르, 리디북스(소설), 무툰(소설 서비스), 웹소설 하이북, 판무림, 한아름(P000003716)",벽력무진(霹靂無盡)
미스터블루(소설),소,1,소 [단행본],1,s2_exists_other_channel_only,"구글(소설), 네이버_장르, 무툰(소설 서비스), 웹소설 하이북, 카카오페이지(소설), 판무림",소(笑)
미스터블루(소설),신,1,신 [단행본],1,s2_exists_other_channel_only,"교보문고(소설), 구글(소설), 네이버_장르, 리디북스(소설), 무툰(소설 서비스), 원스토어(소설), 웹소설 하이북, 한아름(P000003716)",[연재] 신[神] (무삭제판) | 신(神) | 신[神] (무삭제판)
미스터블루(소설),아포칼립스의유일한플레이어,1,아포칼립스의 유일한 플레이어 [단행본],1,s2_exists_other_channel_only,카카오페이지(소설),아포칼립스의 유일한 플레이어
미스터블루(소설),야야,1,야야 [단행본],1,s2_exists_other_channel_only,한아름(P000003716),야야(野爺)
미스터블루(소설),업어키운사매들,1,업어 키운 사매들,1,s2_exists_other_channel_only,"교보문고(소설), 네이버_연재, 리디북스(소설), 무툰(소설 서비스), 문피아, 미소설, 북큐브(소설), 북팔(소설), 블라이스_일반결제, 에피루스 이북클럽(B2C), 원스토어(소설), 웹소설 하이북",업어 키운 사매들
미스터블루(소설),열정시대,1,열정시대 [단행본],1,s2_exists_other_channel_only,"Yes24(서점), 네이버_일반, 무툰(소설 서비스), 문피아(후원금 정산), 미소설, 북큐브(소설), 스토린랩(원스토어), 알라딘(소설)(1068659313), 원스토어(소설), 웹소설 하이북, 인터파크, 카카오페이지(소설)",열정시대
미스터블루(소설),요마겁,1,요마겁 [단행본],1,s2_exists_other_channel_only,"구글(소설), 네이버_장르, 무툰(소설 서비스), 웹소설 하이북, 판무림, 한아름(P000003716)",[연재] 요마겁 무삭제본 | 요마겁
미스터블루(소설),음공천하,1,음공천하,1,s2_exists_other_channel_only,"리디북스(이벤트), 모픽(mofic), 카카오페이지(선투자), 카카오페이지(창작지원금)",[카카오]음공천하 단행본
미스터블루(소설),재벌집망나니대독자,1,재벌집 망나니 7대독자,1,s2_exists_other_channel_only,"교보문고(소설), 네이버_연재, 리디북스(소설), 문피아, 북큐브(소설), 북팔(소설), 조아라(소설), 카카오페이지(소설), 카카오페이지(창작지원금)",재벌집 망나니 7대 독자
미스터블루(소설),패배용사약골용사의에로대모험,1,패배 용사 - 약골 용사의 에로 대모험!,1,s2_exists_other_channel_only,"구글(소설), 리디북스(소설), 밀리의 서재, 블라이스_일반결제, 알라딘(소설)(1068659313), 웹소설 하이북, 한아름(P000003716)",패배 용사 - 약골 용사의 에로 대모험!
