platform,schema_signature,sheet_count,file_count,standard_field,candidate_order,candidate_header,score,status,examples
카카오,특별일반|사업자명|사업자번호|발행자명|계약유형|당월신규계약여부|계약uid|계약명|과면세|콘텐츠유형|시리즈id|시리즈명|판매시작일|판매종료일|제품코드발행자가부여하는코드|레이블|작가명|isbn유무|이용권종류|android캐시|web캐시|ios캐시|event캐시|유상캐시캐시|무상캐시캐시|총합계캐시|android원화|web원화|ios원화|event원화|유상캐시원화|무상캐시원화|총합계원화|android순매출|web순매출|ios순매출|event순매출|유상캐시순매출|무상캐시순매출|총합계순매출|android정산율%|web정산율%|ios정산율%|event정산율%|공급가액|세액|공급대가,9,9,sale_amount,8,무상캐시-순매출,2,adapter_candidate,카카오\10월\2025년 10월 카카오(일반) 정산상세.xlsx::정산리포트_카카오페이지_2025-10 || 카카오\11월\2025년 11월 카카오 정산상세.xlsx::정산리포트_카카오페이지_2025-11 || 카카오\11월\2025년 카카오 미발행건 정산상세.xlsx::정산리포트_카카오페이지_2025-08
카카오,특별일반|사업자명|사업자번호|발행자명|계약유형|당월신규계약여부|계약uid|계약명|과면세|콘텐츠유형|시리즈id|시리즈명|판매시작일|판매종료일|제품코드발행자가부여하는코드|레이블|작가명|isbn유무|이용권종류|android캐시|web캐시|ios캐시|event캐시|유상캐시캐시|무상캐시캐시|총합계캐시|android원화|web원화|ios원화|event원화|유상캐시원화|무상캐시원화|총합계원화|android순매출|web순매출|ios순매출|event순매출|유상캐시순매출|무상캐시순매출|총합계순매출|android정산율%|web정산율%|ios정산율%|event정산율%|공급가액|세액|공급대가,9,9,sale_amount,2,총합계-순매출,4,adapter_candidate,카카오\10월\2025년 10월 카카오(일반) 정산상세.xlsx::정산리포트_카카오페이지_2025-10 || 카카오\11월\2025년 11월 카카오 정산상세.xlsx::정산리포트_카카오페이지_2025-11 || 카카오\11월\2025년 카카오 미발행건 정산상세.xlsx::정산리포트_카카오페이지_2025-08
카카오,특별일반|사업자명|사업자번호|발행자명|계약유형|당월신규계약여부|계약uid|계약명|과면세|콘텐츠유형|시리즈id|시리즈명|판매시작일|판매종료일|제품코드발행자가부여하는코드|레이블|작가명|isbn유무|이용권종류|android캐시|web캐시|ios캐시|event캐시|유상캐시캐시|무상캐시캐시|총합계캐시|android원화|web원화|ios원화|event원화|유상캐시원화|무상캐시원화|총합계원화|android순매출|web순매출|ios순매출|event순매출|유상캐시순매출|무상캐시순매출|총합계순매출|android정산율%|web정산율%|ios정산율%|event정산율%|공급가액|세액|공급대가,9,9,sale_amount,1,공급대가,8,adapter_candidate,카카오\10월\2025년 10월 카카오(일반) 정산상세.xlsx::정산리포트_카카오페이지_2025-10 || 카카오\11월\2025년 11월 카카오 정산상세.xlsx::정산리포트_카카오페이지_2025-11 || 카카오\11월\2025년 카카오 미발행건 정산상세.xlsx::정산리포트_카카오페이지_2025-08
카카오,특별일반|사업자명|사업자번호|발행자명|계약유형|당월신규계약여부|계약uid|계약명|과면세|콘텐츠유형|시리즈id|시리즈명|판매시작일|판매종료일|제품코드발행자가부여하는코드|레이블|작가명|isbn유무|이용권종류|android캐시|web캐시|ios캐시|event캐시|유상캐시캐시|무상캐시캐시|총합계캐시|android원화|web원화|ios원화|event원화|유상캐시원화|무상캐시원화|총합계원화|android순매출|web순매출|ios순매출|event순매출|유상캐시순매출|무상캐시순매출|총합계순매출|android정산율%|web정산율%|ios정산율%|event정산율%|공급가액|세액|공급대가,9,9,raw_title,3,콘텐츠유형,2,adapter_candidate,카카오\10월\2025년 10월 카카오(일반) 정산상세.xlsx::정산리포트_카카오페이지_2025-10 || 카카오\11월\2025년 11월 카카오 정산상세.xlsx::정산리포트_카카오페이지_2025-11 || 카카오\11월\2025년 카카오 미발행건 정산상세.xlsx::정산리포트_카카오페이지_2025-08
카카오,특별일반|사업자명|사업자번호|발행자명|계약유형|당월신규계약여부|계약uid|계약명|과면세|콘텐츠유형|시리즈id|시리즈명|판매시작일|판매종료일|제품코드발행자가부여하는코드|레이블|작가명|isbn유무|이용권종류|android캐시|web캐시|ios캐시|event캐시|유상캐시캐시|무상캐시캐시|총합계캐시|android원화|web원화|ios원화|event원화|유상캐시원화|무상캐시원화|총합계원화|android순매출|web순매출|ios순매출|event순매출|유상캐시순매출|무상캐시순매출|총합계순매출|android정산율%|web정산율%|ios정산율%|event정산율%|공급가액|세액|공급대가,9,9,raw_title,2,계약명,3,adapter_candidate,카카오\10월\2025년 10월 카카오(일반) 정산상세.xlsx::정산리포트_카카오페이지_2025-10 || 카카오\11월\2025년 11월 카카오 정산상세.xlsx::정산리포트_카카오페이지_2025-11 || 카카오\11월\2025년 카카오 미발행건 정산상세.xlsx::정산리포트_카카오페이지_2025-08
카카오,특별일반|사업자명|사업자번호|발행자명|계약유형|당월신규계약여부|계약uid|계약명|과면세|콘텐츠유형|시리즈id|시리즈명|판매시작일|판매종료일|제품코드발행자가부여하는코드|레이블|작가명|isbn유무|이용권종류|android캐시|web캐시|ios캐시|event캐시|유상캐시캐시|무상캐시캐시|총합계캐시|android원화|web원화|ios원화|event원화|유상캐시원화|무상캐시원화|총합계원화|android순매출|web순매출|ios순매출|event순매출|유상캐시순매출|무상캐시순매출|총합계순매출|android정산율%|web정산율%|ios정산율%|event정산율%|공급가액|세액|공급대가,9,9,raw_title,1,시리즈명,8,adapter_candidate,카카오\10월\2025년 10월 카카오(일반) 정산상세.xlsx::정산리포트_카카오페이지_2025-10 || 카카오\11월\2025년 11월 카카오 정산상세.xlsx::정산리포트_카카오페이지_2025-11 || 카카오\11월\2025년 카카오 미발행건 정산상세.xlsx::정산리포트_카카오페이지_2025-08
카카오,특별일반|사업자명|사업자번호|발행자명|계약유형|당월신규계약여부|계약uid|계약명|과면세|콘텐츠유형|시리즈id|시리즈명|판매시작일|판매종료일|제품코드발행자가부여하는코드|레이블|작가명|isbn유무|이용권종류|android캐시|web캐시|ios캐시|event캐시|유상캐시캐시|무상캐시캐시|총합계캐시|android원화|web원화|ios원화|event원화|유상캐시원화|무상캐시원화|총합계원화|android순매출|web순매출|ios순매출|event순매출|유상캐시순매출|무상캐시순매출|총합계순매출|android정산율%|web정산율%|ios정산율%|event정산율%|공급가액|세액|공급대가,9,9,external_content_id,4,ISBN(유/무),2,adapter_candidate,카카오\10월\2025년 10월 카카오(일반) 정산상세.xlsx::정산리포트_카카오페이지_2025-10 || 카카오\11월\2025년 11월 카카오 정산상세.xlsx::정산리포트_카카오페이지_2025-11 || 카카오\11월\2025년 카카오 미발행건 정산상세.xlsx::정산리포트_카카오페이지_2025-08
카카오,특별일반|사업자명|사업자번호|발행자명|계약유형|당월신규계약여부|계약uid|계약명|과면세|콘텐츠유형|시리즈id|시리즈명|판매시작일|판매종료일|제품코드발행자가부여하는코드|레이블|작가명|isbn유무|이용권종류|android캐시|web캐시|ios캐시|event캐시|유상캐시캐시|무상캐시캐시|총합계캐시|android원화|web원화|ios원화|event원화|유상캐시원화|무상캐시원화|총합계원화|android순매출|web순매출|ios순매출|event순매출|유상캐시순매출|무상캐시순매출|총합계순매출|android정산율%|web정산율%|ios정산율%|event정산율%|공급가액|세액|공급대가,9,9,external_content_id,3,계약UID,3,adapter_candidate,카카오\10월\2025년 10월 카카오(일반) 정산상세.xlsx::정산리포트_카카오페이지_2025-10 || 카카오\11월\2025년 11월 카카오 정산상세.xlsx::정산리포트_카카오페이지_2025-11 || 카카오\11월\2025년 카카오 미발행건 정산상세.xlsx::정산리포트_카카오페이지_2025-08
카카오,특별일반|사업자명|사업자번호|발행자명|계약유형|당월신규계약여부|계약uid|계약명|과면세|콘텐츠유형|시리즈id|시리즈명|판매시작일|판매종료일|제품코드발행자가부여하는코드|레이블|작가명|isbn유무|이용권종류|android캐시|web캐시|ios캐시|event캐시|유상캐시캐시|무상캐시캐시|총합계캐시|android원화|web원화|ios원화|event원화|유상캐시원화|무상캐시원화|총합계원화|android순매출|web순매출|ios순매출|event순매출|유상캐시순매출|무상캐시순매출|총합계순매출|android정산율%|web정산율%|ios정산율%|event정산율%|공급가액|세액|공급대가,9,9,external_content_id,2,제품코드 (발행자가 부여하는 코드),4,adapter_candidate,카카오\10월\2025년 10월 카카오(일반) 정산상세.xlsx::정산리포트_카카오페이지_2025-10 || 카카오\11월\2025년 11월 카카오 정산상세.xlsx::정산리포트_카카오페이지_2025-11 || 카카오\11월\2025년 카카오 미발행건 정산상세.xlsx::정산리포트_카카오페이지_2025-08
카카오,특별일반|사업자명|사업자번호|발행자명|계약유형|당월신규계약여부|계약uid|계약명|과면세|콘텐츠유형|시리즈id|시리즈명|판매시작일|판매종료일|제품코드발행자가부여하는코드|레이블|작가명|isbn유무|이용권종류|android캐시|web캐시|ios캐시|event캐시|유상캐시캐시|무상캐시캐시|총합계캐시|android원화|web원화|ios원화|event원화|유상캐시원화|무상캐시원화|총합계원화|android순매출|web순매출|ios순매출|event순매출|유상캐시순매출|무상캐시순매출|총합계순매출|android정산율%|web정산율%|ios정산율%|event정산율%|공급가액|세액|공급대가,9,9,external_content_id,1,시리즈ID,7,adapter_candidate,카카오\10월\2025년 10월 카카오(일반) 정산상세.xlsx::정산리포트_카카오페이지_2025-10 || 카카오\11월\2025년 11월 카카오 정산상세.xlsx::정산리포트_카카오페이지_2025-11 || 카카오\11월\2025년 카카오 미발행건 정산상세.xlsx::정산리포트_카카오페이지_2025-08
미소설,타이틀|작품번호|작가명|날짜|종류|전체판매건수|판매코인|수익률|전체매출원|결제수수료원|지급액원미소설|지급액원asp|총지급액원,5,5,settlement_base_amount,1,수익률,2,adapter_candidate,미소설\1월\2026년 1월 미소설 정산상세.xlsx::cpexcel20260202130320 || 미소설\2월\2026년 2월 미소설 정산상세_확장체크.xlsx::cpexcel20260303100057 || 미소설\2월\2026년 2월 미소설 정산상세.xlsx::cpexcel20260303100057
미소설,타이틀|작품번호|작가명|날짜|종류|전체판매건수|판매코인|수익률|전체매출원|결제수수료원|지급액원미소설|지급액원asp|총지급액원,5,5,sale_amount,1,전체매출(원),4,adapter_candidate,미소설\1월\2026년 1월 미소설 정산상세.xlsx::cpexcel20260202130320 || 미소설\2월\2026년 2월 미소설 정산상세_확장체크.xlsx::cpexcel20260303100057 || 미소설\2월\2026년 2월 미소설 정산상세.xlsx::cpexcel20260303100057
미소설,타이틀|작품번호|작가명|날짜|종류|전체판매건수|판매코인|수익률|전체매출원|결제수수료원|지급액원미소설|지급액원asp|총지급액원,5,5,raw_title,1,타이틀,8,adapter_candidate,미소설\1월\2026년 1월 미소설 정산상세.xlsx::cpexcel20260202130320 || 미소설\2월\2026년 2월 미소설 정산상세_확장체크.xlsx::cpexcel20260303100057 || 미소설\2월\2026년 2월 미소설 정산상세.xlsx::cpexcel20260303100057
미소설,타이틀|작품번호|작가명|날짜|종류|전체판매건수|판매코인|수익률|전체매출원|결제수수료원|지급액원미소설|지급액원asp|총지급액원,5,5,offset_amount,1,결제수수료(원),4,adapter_candidate,미소설\1월\2026년 1월 미소설 정산상세.xlsx::cpexcel20260202130320 || 미소설\2월\2026년 2월 미소설 정산상세_확장체크.xlsx::cpexcel20260303100057 || 미소설\2월\2026년 2월 미소설 정산상세.xlsx::cpexcel20260303100057
미소설,타이틀|작품번호|작가명|날짜|종류|전체판매건수|판매코인|수익률|전체매출원|결제수수료원|지급액원미소설|지급액원asp|총지급액원,5,5,external_content_id,1,작품번호,3,adapter_candidate,미소설\1월\2026년 1월 미소설 정산상세.xlsx::cpexcel20260202130320 || 미소설\2월\2026년 2월 미소설 정산상세_확장체크.xlsx::cpexcel20260303100057 || 미소설\2월\2026년 2월 미소설 정산상세.xlsx::cpexcel20260303100057
미소설,타이틀|날짜|종류|전체판매건수|판매코인|수익률|전체매출원|결제수수료원|지급액원미소설|지급액원asp|총지급액원,4,4,settlement_base_amount,1,수익률,2,adapter_candidate,미소설\25년\10월\2025년 10월 미소설 정산상세.xlsx::cpexcel20251103090930 || 미소설\25년\11월\2025년 11월 미소설 정산상세.xlsx::cpexcel20251201091341 || 미소설\25년\12월\2025년 12월 미소설 정산상세.xlsx::cpexcel20260102093612
미소설,타이틀|날짜|종류|전체판매건수|판매코인|수익률|전체매출원|결제수수료원|지급액원미소설|지급액원asp|총지급액원,4,4,sale_amount,1,전체매출(원),4,adapter_candidate,미소설\25년\10월\2025년 10월 미소설 정산상세.xlsx::cpexcel20251103090930 || 미소설\25년\11월\2025년 11월 미소설 정산상세.xlsx::cpexcel20251201091341 || 미소설\25년\12월\2025년 12월 미소설 정산상세.xlsx::cpexcel20260102093612
미소설,타이틀|날짜|종류|전체판매건수|판매코인|수익률|전체매출원|결제수수료원|지급액원미소설|지급액원asp|총지급액원,4,4,raw_title,1,타이틀,8,adapter_candidate,미소설\25년\10월\2025년 10월 미소설 정산상세.xlsx::cpexcel20251103090930 || 미소설\25년\11월\2025년 11월 미소설 정산상세.xlsx::cpexcel20251201091341 || 미소설\25년\12월\2025년 12월 미소설 정산상세.xlsx::cpexcel20260102093612
미소설,타이틀|날짜|종류|전체판매건수|판매코인|수익률|전체매출원|결제수수료원|지급액원미소설|지급액원asp|총지급액원,4,4,offset_amount,1,결제수수료(원),4,adapter_candidate,미소설\25년\10월\2025년 10월 미소설 정산상세.xlsx::cpexcel20251103090930 || 미소설\25년\11월\2025년 11월 미소설 정산상세.xlsx::cpexcel20251201091341 || 미소설\25년\12월\2025년 12월 미소설 정산상세.xlsx::cpexcel20260102093612
에피루스,정산자|판매구분|제목|저자|출판사|수량|판매금액|수수료|정산액,8,8,settlement_base_amount,2,정산자,2,adapter_candidate,에피루스\1월\2026년 1월 에피루스 정산상세.xlsx::2026년01월정산내역_키다리스튜디오 || 에피루스\25년\10월\2025년 10월 에피루스 정산상세.xlsx::2025년10월정산내역_키다리스튜디오 || 에피루스\25년\11월\2025년 11월 에피루스 정산상세.xlsx::2025년11월정산내역_키다리스튜디오
문피아,cp|번호|날짜|구분|작가|계정|작품코드|작품|구매|구매취소|대여|대여취소|총매출|ios매출|google매출|정산,8,8,settlement_base_amount,1,정산,3,adapter_candidate,문피아\1월\2026년 1월 문피아 정산상세.xlsx::다우인큐브 || 문피아\25년\10월\2025년 10월 문피아 정산상세.xlsx::다우인큐브 || 문피아\25년\11월\2025년 11월 문피아 정산상세.xlsx::다우인큐브
에피루스,정산자|판매구분|제목|저자|출판사|수량|판매금액|수수료|정산액,8,8,settlement_base_amount,1,정산액,10,adapter_candidate,에피루스\1월\2026년 1월 에피루스 정산상세.xlsx::2026년01월정산내역_키다리스튜디오 || 에피루스\25년\10월\2025년 10월 에피루스 정산상세.xlsx::2025년10월정산내역_키다리스튜디오 || 에피루스\25년\11월\2025년 11월 에피루스 정산상세.xlsx::2025년11월정산내역_키다리스튜디오
노벨피아,날짜|컨텐츠유형|판매방식|작품코드|연재단행|상품명|작가명|출판사|판매건|판매금액|취소건|취소금액|판매합계|정산금액,8,8,settlement_base_amount,1,정산금액,11,adapter_candidate,노벨피아\1월\2026년 1월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\10월\2025년 10월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\11월\2025년 11월 노벨피아 정산상세.xlsx::일별 정산
블라이스,판매월|정산월|작품명|구분|등록유형|작품no|작가명|판매액|수수료결제대행수수료+블라이스운영수수료|정산금액,8,8,settlement_base_amount,1,정산금액,11,adapter_candidate,블라이스\1월\2026년 1월 블라이스 정산상세.xlsx::CP정산20260204_033510 || 블라이스\25년\10월\2025년 10월 블라이스 정산상세.xlsx::CP정산20251103_110647 || 블라이스\25년\11월\2025년 11월 블라이스 정산상세.xlsx::CP정산20251202_110152
큐툰,no|구분|작가|장르|타이틀|사용코인|취소코인|합계|공제수수료|정산총액,8,8,settlement_base_amount,1,정산총액,11,adapter_candidate,큐툰\1월\2026년 1월 큐툰 정산상세.xlsx::Sheet || 큐툰\25년\10월\2025년 10월 큐툰 정산상세.xlsx::Sheet || 큐툰\25년\11월\2025년 11월 큐툰 정산상세.xlsx::Sheet
문피아,cp|번호|날짜|구분|작가|계정|작품코드|작품|구매|구매취소|대여|대여취소|총매출|ios매출|google매출|정산,8,8,sale_amount,2,IOS매출,2,adapter_candidate,문피아\1월\2026년 1월 문피아 정산상세.xlsx::다우인큐브 || 문피아\25년\10월\2025년 10월 문피아 정산상세.xlsx::다우인큐브 || 문피아\25년\11월\2025년 11월 문피아 정산상세.xlsx::다우인큐브
문피아,cp|번호|날짜|구분|작가|계정|작품코드|작품|구매|구매취소|대여|대여취소|총매출|ios매출|google매출|정산,8,8,sale_amount,3,Google매출,2,adapter_candidate,문피아\1월\2026년 1월 문피아 정산상세.xlsx::다우인큐브 || 문피아\25년\10월\2025년 10월 문피아 정산상세.xlsx::다우인큐브 || 문피아\25년\11월\2025년 11월 문피아 정산상세.xlsx::다우인큐브
큐툰,no|구분|작가|장르|타이틀|사용코인|취소코인|합계|공제수수료|정산총액,8,8,sale_amount,1,합계,3,adapter_candidate,큐툰\1월\2026년 1월 큐툰 정산상세.xlsx::Sheet || 큐툰\25년\10월\2025년 10월 큐툰 정산상세.xlsx::Sheet || 큐툰\25년\11월\2025년 11월 큐툰 정산상세.xlsx::Sheet
큐툰,no|구분|작가|장르|타이틀|사용코인|취소코인|합계|공제수수료|정산총액,8,8,sale_amount,2,사용코인,3,adapter_candidate,큐툰\1월\2026년 1월 큐툰 정산상세.xlsx::Sheet || 큐툰\25년\10월\2025년 10월 큐툰 정산상세.xlsx::Sheet || 큐툰\25년\11월\2025년 11월 큐툰 정산상세.xlsx::Sheet
블라이스,판매월|정산월|작품명|구분|등록유형|작품no|작가명|판매액|수수료결제대행수수료+블라이스운영수수료|정산금액,8,8,sale_amount,1,판매액,8,adapter_candidate,블라이스\1월\2026년 1월 블라이스 정산상세.xlsx::CP정산20260204_033510 || 블라이스\25년\10월\2025년 10월 블라이스 정산상세.xlsx::CP정산20251103_110647 || 블라이스\25년\11월\2025년 11월 블라이스 정산상세.xlsx::CP정산20251202_110152
노벨피아,날짜|컨텐츠유형|판매방식|작품코드|연재단행|상품명|작가명|출판사|판매건|판매금액|취소건|취소금액|판매합계|정산금액,8,8,sale_amount,2,판매금액,9,adapter_candidate,노벨피아\1월\2026년 1월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\10월\2025년 10월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\11월\2025년 11월 노벨피아 정산상세.xlsx::일별 정산
에피루스,정산자|판매구분|제목|저자|출판사|수량|판매금액|수수료|정산액,8,8,sale_amount,1,판매금액,9,adapter_candidate,에피루스\1월\2026년 1월 에피루스 정산상세.xlsx::2026년01월정산내역_키다리스튜디오 || 에피루스\25년\10월\2025년 10월 에피루스 정산상세.xlsx::2025년10월정산내역_키다리스튜디오 || 에피루스\25년\11월\2025년 11월 에피루스 정산상세.xlsx::2025년11월정산내역_키다리스튜디오
노벨피아,날짜|컨텐츠유형|판매방식|작품코드|연재단행|상품명|작가명|출판사|판매건|판매금액|취소건|취소금액|판매합계|정산금액,8,8,sale_amount,1,판매합계,10,adapter_candidate,노벨피아\1월\2026년 1월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\10월\2025년 10월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\11월\2025년 11월 노벨피아 정산상세.xlsx::일별 정산
문피아,cp|번호|날짜|구분|작가|계정|작품코드|작품|구매|구매취소|대여|대여취소|총매출|ios매출|google매출|정산,8,8,sale_amount,1,총매출,11,adapter_candidate,문피아\1월\2026년 1월 문피아 정산상세.xlsx::다우인큐브 || 문피아\25년\10월\2025년 10월 문피아 정산상세.xlsx::다우인큐브 || 문피아\25년\11월\2025년 11월 문피아 정산상세.xlsx::다우인큐브
노벨피아,날짜|컨텐츠유형|판매방식|작품코드|연재단행|상품명|작가명|출판사|판매건|판매금액|취소건|취소금액|판매합계|정산금액,8,8,raw_title,2,컨텐츠유형,2,adapter_candidate,노벨피아\1월\2026년 1월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\10월\2025년 10월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\11월\2025년 11월 노벨피아 정산상세.xlsx::일별 정산
문피아,cp|번호|날짜|구분|작가|계정|작품코드|작품|구매|구매취소|대여|대여취소|총매출|ios매출|google매출|정산,8,8,raw_title,1,작품,3,adapter_candidate,문피아\1월\2026년 1월 문피아 정산상세.xlsx::다우인큐브 || 문피아\25년\10월\2025년 10월 문피아 정산상세.xlsx::다우인큐브 || 문피아\25년\11월\2025년 11월 문피아 정산상세.xlsx::다우인큐브
노벨피아,날짜|컨텐츠유형|판매방식|작품코드|연재단행|상품명|작가명|출판사|판매건|판매금액|취소건|취소금액|판매합계|정산금액,8,8,raw_title,1,상품명,8,adapter_candidate,노벨피아\1월\2026년 1월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\10월\2025년 10월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\11월\2025년 11월 노벨피아 정산상세.xlsx::일별 정산
에피루스,정산자|판매구분|제목|저자|출판사|수량|판매금액|수수료|정산액,8,8,raw_title,1,제목,8,adapter_candidate,에피루스\1월\2026년 1월 에피루스 정산상세.xlsx::2026년01월정산내역_키다리스튜디오 || 에피루스\25년\10월\2025년 10월 에피루스 정산상세.xlsx::2025년10월정산내역_키다리스튜디오 || 에피루스\25년\11월\2025년 11월 에피루스 정산상세.xlsx::2025년11월정산내역_키다리스튜디오
큐툰,no|구분|작가|장르|타이틀|사용코인|취소코인|합계|공제수수료|정산총액,8,8,raw_title,1,타이틀,8,adapter_candidate,큐툰\1월\2026년 1월 큐툰 정산상세.xlsx::Sheet || 큐툰\25년\10월\2025년 10월 큐툰 정산상세.xlsx::Sheet || 큐툰\25년\11월\2025년 11월 큐툰 정산상세.xlsx::Sheet
블라이스,판매월|정산월|작품명|구분|등록유형|작품no|작가명|판매액|수수료결제대행수수료+블라이스운영수수료|정산금액,8,8,raw_title,1,작품명,10,adapter_candidate,블라이스\1월\2026년 1월 블라이스 정산상세.xlsx::CP정산20260204_033510 || 블라이스\25년\10월\2025년 10월 블라이스 정산상세.xlsx::CP정산20251103_110647 || 블라이스\25년\11월\2025년 11월 블라이스 정산상세.xlsx::CP정산20251202_110152
블라이스,판매월|정산월|작품명|구분|등록유형|작품no|작가명|판매액|수수료결제대행수수료+블라이스운영수수료|정산금액,8,8,offset_amount,1,수수료(결제 대행 수수료 + 블라이스 운영 수수료),2,adapter_candidate,블라이스\1월\2026년 1월 블라이스 정산상세.xlsx::CP정산20260204_033510 || 블라이스\25년\10월\2025년 10월 블라이스 정산상세.xlsx::CP정산20251103_110647 || 블라이스\25년\11월\2025년 11월 블라이스 정산상세.xlsx::CP정산20251202_110152
큐툰,no|구분|작가|장르|타이틀|사용코인|취소코인|합계|공제수수료|정산총액,8,8,offset_amount,2,취소코인,3,adapter_candidate,큐툰\1월\2026년 1월 큐툰 정산상세.xlsx::Sheet || 큐툰\25년\10월\2025년 10월 큐툰 정산상세.xlsx::Sheet || 큐툰\25년\11월\2025년 11월 큐툰 정산상세.xlsx::Sheet
에피루스,정산자|판매구분|제목|저자|출판사|수량|판매금액|수수료|정산액,8,8,offset_amount,1,수수료,7,adapter_candidate,에피루스\1월\2026년 1월 에피루스 정산상세.xlsx::2026년01월정산내역_키다리스튜디오 || 에피루스\25년\10월\2025년 10월 에피루스 정산상세.xlsx::2025년10월정산내역_키다리스튜디오 || 에피루스\25년\11월\2025년 11월 에피루스 정산상세.xlsx::2025년11월정산내역_키다리스튜디오
노벨피아,날짜|컨텐츠유형|판매방식|작품코드|연재단행|상품명|작가명|출판사|판매건|판매금액|취소건|취소금액|판매합계|정산금액,8,8,offset_amount,1,취소금액,8,adapter_candidate,노벨피아\1월\2026년 1월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\10월\2025년 10월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\11월\2025년 11월 노벨피아 정산상세.xlsx::일별 정산
큐툰,no|구분|작가|장르|타이틀|사용코인|취소코인|합계|공제수수료|정산총액,8,8,offset_amount,1,공제수수료,12,adapter_candidate,큐툰\1월\2026년 1월 큐툰 정산상세.xlsx::Sheet || 큐툰\25년\10월\2025년 10월 큐툰 정산상세.xlsx::Sheet || 큐툰\25년\11월\2025년 11월 큐툰 정산상세.xlsx::Sheet
블라이스,판매월|정산월|작품명|구분|등록유형|작품no|작가명|판매액|수수료결제대행수수료+블라이스운영수수료|정산금액,8,8,external_content_id,1,작품NO,3,adapter_candidate,블라이스\1월\2026년 1월 블라이스 정산상세.xlsx::CP정산20260204_033510 || 블라이스\25년\10월\2025년 10월 블라이스 정산상세.xlsx::CP정산20251103_110647 || 블라이스\25년\11월\2025년 11월 블라이스 정산상세.xlsx::CP정산20251202_110152
노벨피아,날짜|컨텐츠유형|판매방식|작품코드|연재단행|상품명|작가명|출판사|판매건|판매금액|취소건|취소금액|판매합계|정산금액,8,8,external_content_id,1,작품코드,9,adapter_candidate,노벨피아\1월\2026년 1월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\10월\2025년 10월 노벨피아 정산상세.xlsx::일별 정산 || 노벨피아\25년\11월\2025년 11월 노벨피아 정산상세.xlsx::일별 정산
문피아,cp|번호|날짜|구분|작가|계정|작품코드|작품|구매|구매취소|대여|대여취소|총매출|ios매출|google매출|정산,8,8,external_content_id,1,작품코드,9,adapter_candidate,문피아\1월\2026년 1월 문피아 정산상세.xlsx::다우인큐브 || 문피아\25년\10월\2025년 10월 문피아 정산상세.xlsx::다우인큐브 || 문피아\25년\11월\2025년 11월 문피아 정산상세.xlsx::다우인큐브
토스(구루컴퍼니),공급사|작품유형|작품번호|작품명|레이블|작가|사용코인|콘텐츠매출금액|결제수수료|정산대상금액|콘텐츠정산금액면세|콘텐츠정산금액과세|콘텐츠정산금액,7,7,settlement_base_amount,4,정산 대상금액,2,adapter_candidate,토스(구루컴퍼니)\1월\2026년 1월 토스 정산상세.xlsx::정산_공급사_202601 || 토스(구루컴퍼니)\25년\10월\2025년 10월 토스 정산상세.xlsx::정산_공급사_202510 || 토스(구루컴퍼니)\25년\11월\2025년 11월 토스 정산상세.xlsx::정산_공급사_202511
토스(구루컴퍼니),공급사|작품유형|작품번호|작품명|레이블|작가|사용코인|콘텐츠매출금액|결제수수료|정산대상금액|콘텐츠정산금액면세|콘텐츠정산금액과세|콘텐츠정산금액,7,7,settlement_base_amount,2,콘텐츠 정산금액_면세,7,adapter_candidate,토스(구루컴퍼니)\1월\2026년 1월 토스 정산상세.xlsx::정산_공급사_202601 || 토스(구루컴퍼니)\25년\10월\2025년 10월 토스 정산상세.xlsx::정산_공급사_202510 || 토스(구루컴퍼니)\25년\11월\2025년 11월 토스 정산상세.xlsx::정산_공급사_202511
토스(구루컴퍼니),공급사|작품유형|작품번호|작품명|레이블|작가|사용코인|콘텐츠매출금액|결제수수료|정산대상금액|콘텐츠정산금액면세|콘텐츠정산금액과세|콘텐츠정산금액,7,7,settlement_base_amount,3,콘텐츠 정산금액_과세,7,adapter_candidate,토스(구루컴퍼니)\1월\2026년 1월 토스 정산상세.xlsx::정산_공급사_202601 || 토스(구루컴퍼니)\25년\10월\2025년 10월 토스 정산상세.xlsx::정산_공급사_202510 || 토스(구루컴퍼니)\25년\11월\2025년 11월 토스 정산상세.xlsx::정산_공급사_202511
